genre;id;length;avg l;stdev;stdev pc;amp;amp pc
Rap;02014001;24150;24150;0;0.0000;0;0.0000
Data;02014601;24600;24600;0;0.0000;0;0.0000
Suomipop;02014801;24750;8250;11562;1.4015;24601;2.9819
Alternative;02014b01;24975;24975;0;0.0000;0;0.0000
Pop;02014d01;25125;25125;0;0.0000;0;0.0000
Disco;02015501;25725;25725;0;0.0000;0;0.0000
Rock;02015901;26025;26025;0;0.0000;0;0.0000
Classic;02017d01;28725;28725;0;0.0000;0;0.0000
Speech;02017f01;28875;28875;0;0.0000;0;0.0000
Christian;02019301;30375;30375;0;0.0000;0;0.0000
Hip;02019d01;31125;31125;0;0.0000;0;0.0000
Electronic;0201a501;31725;31725;0;0.0000;0;0.0000
Ghazal;0201b201;32700;32700;0;0.0000;0;0.0000
Data;0201bc01;33450;33450;0;0.0000;0;0.0000
Metal;0201cc01;34650;34650;0;0.0000;0;0.0000
Rock;0201e101;36225;36225;0;0.0000;0;0.0000
Pop;0201ed01;37125;37125;0;0.0000;0;0.0000
;0201ef01;37275;37275;0;0.0000;0;0.0000
Alternative;0201f101;37425;37425;0;0.0000;0;0.0000
Rock;0201f501;37725;37725;0;0.0000;0;0.0000
Unknown;0201f701;37875;37875;0;0.0000;0;0.0000
;0201ff01;38475;38475;0;0.0000;0;0.0000
;02020a01;39300;39300;0;0.0000;0;0.0000
Noise;02020f01;39675;39675;0;0.0000;0;0.0000
;02021a01;40500;40500;0;0.0000;0;0.0000
Speech;02022601;41400;41400;0;0.0000;0;0.0000
Alternative;02022e01;42000;10500;18100;1.7238;41852;3.9859
Dance;02023101;42225;42225;0;0.0000;0;0.0000
;02023501;42525;42525;0;0.0000;0;0.0000
Instrumental;02024601;43800;43800;0;0.0000;0;0.0000
Rock;02025f01;45675;45675;0;0.0000;0;0.0000
Electronic;02026201;45900;45900;0;0.0000;0;0.0000
Jazz;02027301;47175;47175;0;0.0000;0;0.0000
Instrumental;02027501;47325;47325;0;0.0000;0;0.0000
;02027701;47475;47475;0;0.0000;0;0.0000
Goregrind;02027801;47550;47550;0;0.0000;0;0.0000
;02027901;47625;47625;0;0.0000;0;0.0000
Soul;02028101;48225;48225;0;0.0000;0;0.0000
Other;02028201;48300;48300;0;0.0000;0;0.0000
House;02028501;48525;48525;0;0.0000;0;0.0000
Electronic;02028f01;49275;49275;0;0.0000;0;0.0000
Gothic;02029501;49725;49725;0;0.0000;0;0.0000
Rock;02029901;50025;50025;0;0.0000;0;0.0000
Speech;02029a01;50100;50100;0;0.0000;0;0.0000
Rock;0202a501;50925;50925;0;0.0000;0;0.0000
;0202a601;51000;51000;0;0.0000;0;0.0000
Classical;0202a801;51150;51150;0;0.0000;0;0.0000
Data;0202aa01;51300;51300;0;0.0000;0;0.0000
;0202ac01;51450;51450;0;0.0000;0;0.0000
Data;0202ad01;51525;51525;0;0.0000;0;0.0000
Rock;0202ae01;51600;51600;0;0.0000;0;0.0000
;0202b401;52050;52050;0;0.0000;0;0.0000
Data;0202c501;53325;53325;0;0.0000;0;0.0000
Other;0202c601;53400;53400;0;0.0000;0;0.0000
Chamber;0202ca01;53700;53700;0;0.0000;0;0.0000
;0202cb01;53775;53775;0;0.0000;0;0.0000
;0202cf01;54075;54075;0;0.0000;0;0.0000
Celtic;0202d101;54225;54225;0;0.0000;0;0.0000
noise;0202d501;54525;54525;0;0.0000;0;0.0000
EBM;0202dc01;55050;55050;0;0.0000;0;0.0000
Speech;0202e201;55500;55500;0;0.0000;0;0.0000
Ambient;0202e301;55575;55575;0;0.0000;0;0.0000
Game;0202e601;55800;55800;0;0.0000;0;0.0000
Speech;0202e901;56025;56025;0;0.0000;0;0.0000
Other;0202ea01;56100;56100;0;0.0000;0;0.0000
;0202f001;56550;56550;0;0.0000;0;0.0000
Hip;0202f801;57150;57150;0;0.0000;0;0.0000
Classical;0202f901;57225;57225;0;0.0000;0;0.0000
Hardcore;02030701;58275;58275;0;0.0000;0;0.0000
;02031c01;59850;59850;0;0.0000;0;0.0000
;02031d01;59925;59925;0;0.0000;0;0.0000
Trance;02031e01;60000;60000;0;0.0000;0;0.0000
Speech;02031f01;60075;60075;0;0.0000;0;0.0000
;02032301;60375;60375;0;0.0000;0;0.0000
Noise;02032901;60825;60825;0;0.0000;0;0.0000
;02033501;61725;61725;0;0.0000;0;0.0000
Data;02035001;63750;63750;0;0.0000;0;0.0000
Other;02035101;63825;63825;0;0.0000;0;0.0000
Avantgarde;02035301;63975;63975;0;0.0000;0;0.0000
;02037001;66150;66150;0;0.0000;0;0.0000
Speech;02037301;66375;66375;0;0.0000;0;0.0000
;02037401;66450;66450;0;0.0000;0;0.0000
Data;02037601;66600;66600;0;0.0000;0;0.0000
Game;02038401;67650;67650;0;0.0000;0;0.0000
Other;02039001;68550;68550;0;0.0000;0;0.0000
;0203a301;69975;69975;0;0.0000;0;0.0000
bajka;0203a601;70200;70200;0;0.0000;0;0.0000
;0203af01;70875;70875;0;0.0000;0;0.0000
Techno;0203b001;70950;70950;0;0.0000;0;0.0000
Hip;0203b501;71325;71325;0;0.0000;0;0.0000
Classical;0203c001;72150;72150;0;0.0000;0;0.0000
Vocal;0203c801;72750;72750;0;0.0000;0;0.0000
;0203ca01;72900;72900;0;0.0000;0;0.0000
Vocal;0203d901;74025;74025;0;0.0000;0;0.0000
;0203df01;74475;74475;0;0.0000;0;0.0000
Meditative;0203e301;74775;74775;0;0.0000;0;0.0000
Speech;0203e401;74850;74850;0;0.0000;0;0.0000
Unknown;0203e901;75225;75225;0;0.0000;0;0.0000
Heavy;0203f101;75825;75825;0;0.0000;0;0.0000
Data;02040201;77100;77100;0;0.0000;0;0.0000
Noise;02040501;77325;77325;0;0.0000;0;0.0000
Bajka;02040d01;77925;77925;0;0.0000;0;0.0000
Ambient;02041701;78675;78675;0;0.0000;0;0.0000
;02042401;79650;26550;37918;1.4281;81346;3.0638
;02042501;79725;79725;0;0.0000;0;0.0000
;02042901;80025;80025;0;0.0000;0;0.0000
;02042f01;80475;80475;0;0.0000;0;0.0000
;02043201;80700;80700;0;0.0000;0;0.0000
Game;02043501;80925;80925;0;0.0000;0;0.0000
House;02043601;81000;81000;0;0.0000;0;0.0000
Other;02043901;81225;81225;0;0.0000;0;0.0000
Noise;02044201;81900;81900;0;0.0000;0;0.0000
Celtic;02044701;82275;82275;0;0.0000;0;0.0000
Noise;02045301;83175;83175;0;0.0000;0;0.0000
Dance;02045601;83400;83400;0;0.0000;0;0.0000
Data;02047a01;86100;86100;0;0.0000;0;0.0000
Vocal;02047f01;86475;86475;0;0.0000;0;0.0000
Other;02048001;86550;86550;0;0.0000;0;0.0000
Deutsche;02048601;87000;87000;0;0.0000;0;0.0000
JPop;02049001;87750;87750;0;0.0000;0;0.0000
Trance;02049b01;88575;88575;0;0.0000;0;0.0000
Noise;0204b001;90150;90150;0;0.0000;0;0.0000
Psychedelic;0204b501;90525;90525;0;0.0000;0;0.0000
;0204c101;91425;91425;0;0.0000;0;0.0000
;0204c501;91725;91725;0;0.0000;0;0.0000
Ambient;0204d101;92625;92625;0;0.0000;0;0.0000
;0204db01;93375;93375;0;0.0000;0;0.0000
Trip;0204dd01;93525;93525;0;0.0000;0;0.0000
Hip;0204e401;94050;94050;0;0.0000;0;0.0000
Business;0204e501;94125;94125;0;0.0000;0;0.0000
Noise;0204e601;94200;94200;0;0.0000;0;0.0000
Techno;0204e901;94425;94425;0;0.0000;0;0.0000
;0204f001;94950;94950;0;0.0000;0;0.0000
;0204f501;95325;95325;0;0.0000;0;0.0000
;0204fd01;95925;95925;0;0.0000;0;0.0000
;02050101;96225;96225;0;0.0000;0;0.0000
Speech;02051301;97575;97575;0;0.0000;0;0.0000
;02051601;97800;32600;46473;1.4255;99498;3.0520
Data;02051b01;98175;98175;0;0.0000;0;0.0000
Speech;02052201;98700;98700;0;0.0000;0;0.0000
Speech;02053001;99750;99750;0;0.0000;0;0.0000
Noise;02053201;99900;99900;0;0.0000;0;0.0000
Celtic;02053a01;100500;100500;0;0.0000;0;0.0000
Data;02054901;101625;101625;0;0.0000;0;0.0000
Ambient;02055701;102675;102675;0;0.0000;0;0.0000
Data;02055e01;103200;103200;0;0.0000;0;0.0000
Avantgarde;02055f01;103275;103275;0;0.0000;0;0.0000
Vocal;02056201;103500;103500;0;0.0000;0;0.0000
;02056c01;104250;104250;0;0.0000;0;0.0000
Unknown;02056d01;104325;104325;0;0.0000;0;0.0000
Data;02057101;104625;104625;0;0.0000;0;0.0000
;02057401;104850;104850;0;0.0000;0;0.0000
;02059f01;108075;108075;0;0.0000;0;0.0000
Data;0205a001;108150;108150;0;0.0000;0;0.0000
;0205a201;108300;108300;0;0.0000;0;0.0000
Indie;0205a401;108450;108450;0;0.0000;0;0.0000
Classical;0205a601;108600;108600;0;0.0000;0;0.0000
Other;0205a901;108825;108825;0;0.0000;0;0.0000
;0205ad01;109125;109125;0;0.0000;0;0.0000
Celtic;0205b201;109500;109500;0;0.0000;0;0.0000
Classical;0205b801;109950;109950;0;0.0000;0;0.0000
Ambient;0205b901;110025;110025;0;0.0000;0;0.0000
;0205bb01;110175;110175;0;0.0000;0;0.0000
Instrumental;0205be01;110400;110400;0;0.0000;0;0.0000
Noise;0205fb01;114975;114975;0;0.0000;0;0.0000
Speech;02060601;115800;115800;0;0.0000;0;0.0000
Speech;02061f01;117675;117675;0;0.0000;0;0.0000
Livre;02062301;117975;117975;0;0.0000;0;0.0000
Krach;02063e01;120000;120000;0;0.0000;0;0.0000
Celtic;02064401;120450;120450;0;0.0000;0;0.0000
Data;02064501;120525;120525;0;0.0000;0;0.0000
Classical;02064601;120600;120600;0;0.0000;0;0.0000
Data;02064e01;121200;121200;0;0.0000;0;0.0000
;02064f01;121275;121275;0;0.0000;0;0.0000
Mix;02065d01;122325;122325;0;0.0000;0;0.0000
Celtic;02067101;123825;123825;0;0.0000;0;0.0000
Data;02067701;124275;124275;0;0.0000;0;0.0000
Other;02068601;125400;125400;0;0.0000;0;0.0000
;02068c01;125850;125850;0;0.0000;0;0.0000
;02069601;126600;126600;0;0.0000;0;0.0000
Other;02069701;126675;31668;54765;1.7293;126527;3.9953
Halloween;02069e01;127200;127200;0;0.0000;0;0.0000
Language;0206a201;127500;127500;0;0.0000;0;0.0000
Psych;0206a301;127575;127575;0;0.0000;0;0.0000
Other;0206a401;127650;127650;0;0.0000;0;0.0000
Comedy;0206c001;129750;129750;0;0.0000;0;0.0000
interview;0206c101;129825;129825;0;0.0000;0;0.0000
Vocal;0206c401;130050;130050;0;0.0000;0;0.0000
Vocal;0206c501;130125;130125;0;0.0000;0;0.0000
Speech;0206d501;131325;131325;0;0.0000;0;0.0000
Ambient;0206de01;132000;132000;0;0.0000;0;0.0000
Dance;0206df01;132075;132075;0;0.0000;0;0.0000
Meditative;0206e101;132225;132225;0;0.0000;0;0.0000
Rock;0206f901;134025;134025;0;0.0000;0;0.0000
Speech;02070401;134850;134850;0;0.0000;0;0.0000
;02070501;134925;134925;0;0.0000;0;0.0000
Data;02070f12;135675;7537;2539;0.3369;10888;1.4445
Ambient;02071201;135900;135900;0;0.0000;0;0.0000
Soundtrack;02071501;136125;136125;0;0.0000;0;0.0000
Space;02071701;136275;136275;0;0.0000;0;0.0000
Jazz;02072501;137325;34331;59377;1.7295;137177;3.9956
Experimental;02072a01;137700;137700;0;0.0000;0;0.0000
Speech;02074201;139500;139500;0;0.0000;0;0.0000
AA;02074501;139725;139725;0;0.0000;0;0.0000
;02074901;140025;140025;0;0.0000;0;0.0000
Academic;02074f01;140475;140475;0;0.0000;0;0.0000
Vocal;02076301;141975;141975;0;0.0000;0;0.0000
Data;02077101;143025;143025;0;0.0000;0;0.0000
;0207a301;146775;73387;74235;1.0115;148470;2.0230
Folk;0207a601;147000;147000;0;0.0000;0;0.0000
Ambient;0207b201;147900;147900;0;0.0000;0;0.0000
Speech;0207b801;148350;148350;0;0.0000;0;0.0000
Data;0207bb01;148575;148575;0;0.0000;0;0.0000
Meditative;0207bc01;148650;148650;0;0.0000;0;0.0000
;0207c415;149250;7107;4742;0.6673;15743;2.2150
E;0207c501;149325;149325;0;0.0000;0;0.0000
Rap;0207c601;149400;149400;0;0.0000;0;0.0000
Electronic;0207c701;149475;149475;0;0.0000;0;0.0000
Electronic;0207dd01;151125;151125;0;0.0000;0;0.0000
Experimental;0207e101;151425;151425;0;0.0000;0;0.0000
Classical;0207ee01;152400;152400;0;0.0000;0;0.0000
;0207fc01;153450;153450;0;0.0000;0;0.0000
;02080301;153975;153975;0;0.0000;0;0.0000
Meditative;02080401;154050;154050;0;0.0000;0;0.0000
Speech;02080601;154200;154200;0;0.0000;0;0.0000
A;02080701;154275;154275;0;0.0000;0;0.0000
Israeli;02080d01;154725;154725;0;0.0000;0;0.0000
Audiobook;02081001;154950;154950;0;0.0000;0;0.0000
;02081301;155175;155175;0;0.0000;0;0.0000
Progressive;02081e01;156000;52000;73434;1.4122;155852;2.9971
Data;02081f01;156075;156075;0;0.0000;0;0.0000
Data;02082101;156225;156225;0;0.0000;0;0.0000
Symphony;02082501;156525;156525;0;0.0000;0;0.0000
Classical;02083301;157575;157575;0;0.0000;0;0.0000
Data;02083401;157650;157650;0;0.0000;0;0.0000
;02083b01;158175;52725;74931;1.4211;159871;3.0321
;02083d01;158325;158325;0;0.0000;0;0.0000
Celtic;02084a01;159300;159300;0;0.0000;0;0.0000
Ambient;02084e01;159600;159600;0;0.0000;0;0.0000
Speech;02084f01;159675;159675;0;0.0000;0;0.0000
Electronic;02085001;159750;159750;0;0.0000;0;0.0000
Classic;02085501;160125;160125;0;0.0000;0;0.0000
Speech;02085701;160275;160275;0;0.0000;0;0.0000
Audiobook;02085f01;160875;160875;0;0.0000;0;0.0000
Electronic;02086101;161025;161025;0;0.0000;0;0.0000
Dark;02087901;162825;162825;0;0.0000;0;0.0000
Soundtrack;02088b01;164175;164175;0;0.0000;0;0.0000
data;02088e01;164400;164400;0;0.0000;0;0.0000
Speech;02089701;165075;165075;0;0.0000;0;0.0000
Hindustani;02089a01;165300;165300;0;0.0000;0;0.0000
Vocal;0208a701;166275;166275;0;0.0000;0;0.0000
;0208ab01;166575;166575;0;0.0000;0;0.0000
Noise;0208c601;168600;168600;0;0.0000;0;0.0000
Humour;0208ce01;169200;169200;0;0.0000;0;0.0000
Other;0208cf01;169275;42318;73212;1.7300;169127;3.9965
;0208d401;169650;169650;0;0.0000;0;0.0000
Blues;0208f701;172275;172275;0;0.0000;0;0.0000
;0208fd01;172725;172725;0;0.0000;0;0.0000
Data;02090401;173250;173250;0;0.0000;0;0.0000
Audiobook;02090d01;173925;173925;0;0.0000;0;0.0000
Other;02090e01;174000;43500;75258;1.7300;173852;3.9965
;02091001;174150;174150;0;0.0000;0;0.0000
;02091101;174225;174225;0;0.0000;0;0.0000
Vocal;02091601;174600;174600;0;0.0000;0;0.0000
Interview;02091d01;175125;175125;0;0.0000;0;0.0000
Radio;02091f01;175275;175275;0;0.0000;0;0.0000
Rock;02092201;175500;175500;0;0.0000;0;0.0000
Vocal;02092501;175725;175725;0;0.0000;0;0.0000
Meditation;02092801;175950;175950;0;0.0000;0;0.0000
Comedy;02092901;176025;176025;0;0.0000;0;0.0000
;02092a01;176100;176100;0;0.0000;0;0.0000
Classical;02093401;176850;176850;0;0.0000;0;0.0000
Electronic;02093801;177150;59050;83876;1.4204;178850;3.0287
Ballad;02093d01;177525;177525;0;0.0000;0;0.0000
Electronic;02094801;178350;44587;77141;1.7301;178201;3.9966
Software;02095001;178950;178950;0;0.0000;0;0.0000
Data;02095201;179100;179100;0;0.0000;0;0.0000
Comedy;02095601;179400;179400;0;0.0000;0;0.0000
Data;02096401;180450;180450;0;0.0000;0;0.0000
Ambient;02096a01;180900;180900;0;0.0000;0;0.0000
Ambient;02096c01;181050;181050;0;0.0000;0;0.0000
Alternative;02096e01;181200;181200;0;0.0000;0;0.0000
Data;02097301;181575;181575;0;0.0000;0;0.0000
Bass;02097501;181725;181725;0;0.0000;0;0.0000
Data;02097e01;182400;182400;0;0.0000;0;0.0000
Speech;02098101;182625;182625;0;0.0000;0;0.0000
Data;02098201;182700;182700;0;0.0000;0;0.0000
Misc;02098501;182925;182925;0;0.0000;0;0.0000
Jazz;02098601;183000;183000;0;0.0000;0;0.0000
Meditative;02098701;183075;183075;0;0.0000;0;0.0000
Speech;02098801;183150;183150;0;0.0000;0;0.0000
Data;02098a01;183300;183300;0;0.0000;0;0.0000
Vocal;02098b01;183375;183375;0;0.0000;0;0.0000
;02099312;183975;10220;4714;0.4613;18749;1.8343
;02099601;184200;184200;0;0.0000;0;0.0000
Vocal;02099d01;184725;184725;0;0.0000;0;0.0000
Comedy;02099f01;184875;184875;0;0.0000;0;0.0000
E;0209a101;185025;185025;0;0.0000;0;0.0000
;0209a701;185475;185475;0;0.0000;0;0.0000
Experimental;0209b001;186150;186150;0;0.0000;0;0.0000
Noise;0209b701;186675;186675;0;0.0000;0;0.0000
Audiobook;0209b901;186825;186825;0;0.0000;0;0.0000
Meditative;0209ba01;186900;186900;0;0.0000;0;0.0000
Noise;0209c201;187500;187500;0;0.0000;0;0.0000
Speech;0209ca01;188100;188100;0;0.0000;0;0.0000
Other;0209d001;188550;188550;0;0.0000;0;0.0000
Pop;0209d801;189150;189150;0;0.0000;0;0.0000
ooks;0209df01;189675;189675;0;0.0000;0;0.0000
Ambient;0209e701;190275;190275;0;0.0000;0;0.0000
Meditative;0209e801;190350;190350;0;0.0000;0;0.0000
Chanson;0209ed01;190725;190725;0;0.0000;0;0.0000
Data;0209f401;191250;191250;0;0.0000;0;0.0000
Ambient;0209f501;191325;191325;0;0.0000;0;0.0000
Soundtrack;0209fa01;191700;191700;0;0.0000;0;0.0000
New;0209fc01;191850;191850;0;0.0000;0;0.0000
;020a0101;192225;192225;0;0.0000;0;0.0000
Audiobook;020a1201;193500;193500;0;0.0000;0;0.0000
;020a1a01;194100;194100;0;0.0000;0;0.0000
Ethnic;020a2101;194625;194625;0;0.0000;0;0.0000
Cult;020a2301;194775;194775;0;0.0000;0;0.0000
Audiobook;020a2601;195000;195000;0;0.0000;0;0.0000
Data;020a2801;195150;195150;0;0.0000;0;0.0000
Rock;020a2d14;195525;9776;2105;0.2153;10084;1.0314
Reggae;020a2f01;195675;195675;0;0.0000;0;0.0000
Contemp;020a3501;196125;196125;0;0.0000;0;0.0000
E;020a3601;196200;196200;0;0.0000;0;0.0000
Hindustani;020a3f01;196875;196875;0;0.0000;0;0.0000
Hoerspiel;020a4101;197025;197025;0;0.0000;0;0.0000
Vocal;020a4501;197325;49331;85358;1.7303;197178;3.9970
Data;020a4601;197400;197400;0;0.0000;0;0.0000
Neue;020a5b01;198975;198975;0;0.0000;0;0.0000
Meditative;020a5c01;199050;199050;0;0.0000;0;0.0000
;020a5e01;199200;99600;100447;1.0085;200894;2.0170
Vocal;020a5f01;199275;49818;86202;1.7303;199127;3.9970
Instrumental;020a6401;199650;199650;0;0.0000;0;0.0000
;020a6601;199800;199800;0;0.0000;0;0.0000
;020a6701;199875;199875;0;0.0000;0;0.0000
Vocal;020a6f01;200475;200475;0;0.0000;0;0.0000
Instrumental;020a7001;200550;200550;0;0.0000;0;0.0000
Electronic;020a7401;200850;200850;0;0.0000;0;0.0000
Crossover;020a7601;201000;201000;0;0.0000;0;0.0000
Hard;020a8d01;202725;202725;0;0.0000;0;0.0000
Ambient;020a9101;203025;203025;0;0.0000;0;0.0000
Ambient;020a9201;203100;203100;0;0.0000;0;0.0000
Other;020a9301;203175;203175;0;0.0000;0;0.0000
Jazz;020a9b01;203775;203775;0;0.0000;0;0.0000
Audiobook;020aa201;204300;204300;0;0.0000;0;0.0000
Speech;020aa301;204375;204375;0;0.0000;0;0.0000
Audiobook;020aa401;204450;204450;0;0.0000;0;0.0000
AudioBook;020aab01;204975;204975;0;0.0000;0;0.0000
R;020ab201;205500;205500;0;0.0000;0;0.0000
Blues;020ab310;205575;12848;2648;0.2061;10240;0.7969
Drum;020ab401;205650;205650;0;0.0000;0;0.0000
Pop;020ab914;206025;10301;1321;0.1282;5461;0.5301
Speech;020abc01;206250;206250;0;0.0000;0;0.0000
Speech;020abf01;206475;206475;0;0.0000;0;0.0000
;020ac501;206925;206925;0;0.0000;0;0.0000
Data;020ac801;207150;207150;0;0.0000;0;0.0000
Audiobook;020ad701;208275;208275;0;0.0000;0;0.0000
Audiobook;020ad801;208350;208350;0;0.0000;0;0.0000
Psych;020ade01;208800;208800;0;0.0000;0;0.0000
Data;020ae101;209025;209025;0;0.0000;0;0.0000
Hard;020ae201;209100;209100;0;0.0000;0;0.0000
Comedy;020ae801;209550;209550;0;0.0000;0;0.0000
Rock;020aeb14;209775;10488;1550;0.1478;5341;0.5092
Audio;020af201;210300;210300;0;0.0000;0;0.0000
Speech;020af601;210600;210600;0;0.0000;0;0.0000
Data;020b0101;211425;211425;0;0.0000;0;0.0000
Noise;020b0401;211650;211650;0;0.0000;0;0.0000
Fatasy;020b0601;211800;211800;0;0.0000;0;0.0000
;020b0801;211950;211950;0;0.0000;0;0.0000
;020b1901;213225;213225;0;0.0000;0;0.0000
Spoken;020b1b01;213375;213375;0;0.0000;0;0.0000
Speech;020b2201;213900;213900;0;0.0000;0;0.0000
Self;020b2501;214125;214125;0;0.0000;0;0.0000
Undefined;020b2a01;214500;214500;0;0.0000;0;0.0000
Schlager;020b3201;215100;215100;0;0.0000;0;0.0000
Data;020b3601;215400;215400;0;0.0000;0;0.0000
Comedy;020b3701;215475;215475;0;0.0000;0;0.0000
Narrated;020b4001;216150;216150;0;0.0000;0;0.0000
;020b4501;216525;216525;0;0.0000;0;0.0000
;020b4901;216825;216825;0;0.0000;0;0.0000
Comedy;020b4a01;216900;216900;0;0.0000;0;0.0000
Indian;020b4d01;217125;217125;0;0.0000;0;0.0000
Indian;020b4e01;217200;217200;0;0.0000;0;0.0000
;020b4f01;217275;108637;109485;1.0078;218970;2.0156
Audiobook;020b5001;217350;217350;0;0.0000;0;0.0000
Ambient;020b5101;217425;217425;0;0.0000;0;0.0000
;020b5201;217500;217500;0;0.0000;0;0.0000
Data;020b5a01;218100;218100;0;0.0000;0;0.0000
Data;020b6601;219000;219000;0;0.0000;0;0.0000
free;020b6901;219225;219225;0;0.0000;0;0.0000
Speech;020b7101;219825;219825;0;0.0000;0;0.0000
Ethnic;020b7201;219900;219900;0;0.0000;0;0.0000
Speech;020b7801;220350;220350;0;0.0000;0;0.0000
Ethnic;020b7901;220425;220425;0;0.0000;0;0.0000
;020b7f01;220875;220875;0;0.0000;0;0.0000
Classical;020b8001;220950;220950;0;0.0000;0;0.0000
Avantgarde;020b8301;221175;221175;0;0.0000;0;0.0000
Drone;020b8701;221475;221475;0;0.0000;0;0.0000
Esoterik;020b8b01;221775;221775;0;0.0000;0;0.0000
Pop;020b9212;222300;12350;1214;0.0983;3875;0.3137
Musical;020b9e01;223200;223200;0;0.0000;0;0.0000
Noise;020ba401;223650;223650;0;0.0000;0;0.0000
Ambient;020ba801;223950;55987;96887;1.7305;223802;3.9973
;020bb101;224625;28078;74334;2.6474;226445;8.0648
Speech;020bb401;224850;224850;0;0.0000;0;0.0000
;020bb701;225075;225075;0;0.0000;0;0.0000
Noise;020bbd01;225525;225525;0;0.0000;0;0.0000
Speech;020bcd12;226725;12595;2464;0.1956;9475;0.7522
;020bce01;226800;226800;0;0.0000;0;0.0000
Data;020bd401;227250;227250;0;0.0000;0;0.0000
Oldies;020bd414;227250;11362;2248;0.1978;7738;0.6810
Other;020bd601;227400;227400;0;0.0000;0;0.0000
Vocal;020bd901;227625;227625;0;0.0000;0;0.0000
Rock;020bde12;228000;12666;2787;0.2200;8399;0.6630
Avantgarde;020be501;228525;228525;0;0.0000;0;0.0000
Classical;020be701;228675;228675;0;0.0000;0;0.0000
Hip;020bfe12;230400;12800;3254;0.2542;14647;1.1442
House;020c0001;230550;230550;0;0.0000;0;0.0000
Humour;020c0501;230925;230925;0;0.0000;0;0.0000
Misc;020c0b01;231375;231375;0;0.0000;0;0.0000
Other;020c2201;233100;58275;100849;1.7305;232952;3.9974
Vocal;020c2501;233325;233325;0;0.0000;0;0.0000
;020c2801;233550;233550;0;0.0000;0;0.0000
Vocal;020c2901;233625;233625;0;0.0000;0;0.0000
;020c2a01;233700;233700;0;0.0000;0;0.0000
Hindustani;020c3801;234750;234750;0;0.0000;0;0.0000
A;020c4101;235425;235425;0;0.0000;0;0.0000
Oldies;020c4412;235650;13091;1950;0.1490;6395;0.4884
Data;020c4b01;236175;236175;0;0.0000;0;0.0000
Avantgarde;020c4d01;236325;236325;0;0.0000;0;0.0000
Vocal;020c4e01;236400;236400;0;0.0000;0;0.0000
Classical;020c5101;236625;236625;0;0.0000;0;0.0000
;020c5201;236700;236700;0;0.0000;0;0.0000
;020c5301;236775;236775;0;0.0000;0;0.0000
Karaoke;020c5611;237000;13941;5399;0.3873;26888;1.9286
Comedy;020c5c01;237450;237450;0;0.0000;0;0.0000
E;020c5d01;237525;237525;0;0.0000;0;0.0000
Speech;020c6101;237825;59456;102895;1.7306;237677;3.9975
