genre;id;length;avg l;stdev;stdev pc;amp;amp pc
Reggae;020db611;263400;15494;3801;0.2453;18732;1.2089
Reggae;020dca14;264900;13245;1006;0.0759;3170;0.2393
Reggae;020dd112;265425;14745;2145;0.1455;7995;0.5421
Dub;020dda01;266100;266100;0;0.0000;0;0.0000
Ambient;020de201;266700;266700;0;0.0000;0;0.0000
;020df014;267750;10710;5522;0.5156;19129;1.7860
Dance;020e0c14;269850;13492;1829;0.1355;6484;0.4805
relax;020e0d01;269925;269925;0;0.0000;0;0.0000
Sound;020e1001;270150;270150;0;0.0000;0;0.0000
;020e1601;270600;270600;0;0.0000;0;0.0000
Ambient;020e1c01;271050;271050;0;0.0000;0;0.0000
;020e1e01;271200;271200;0;0.0000;0;0.0000
Reggae;020e2401;271650;271650;0;0.0000;0;0.0000
Meditative;020e2801;271950;271950;0;0.0000;0;0.0000
Ambient;020e4201;273900;273900;0;0.0000;0;0.0000
Jungle;020e4c01;274650;274650;0;0.0000;0;0.0000
Ska;020e5412;275250;15291;2464;0.1611;9113;0.5959
Ska;020e6101;276225;276225;0;0.0000;0;0.0000
Reggae;020e6701;276675;276675;0;0.0000;0;0.0000
;020e6914;276825;13841;1458;0.1053;5552;0.4011
Reggae;020e7b11;278175;16363;2357;0.1440;7695;0.4702
Reggae;020e8712;279075;15504;2185;0.1409;8928;0.5758
Ambient;020e9a01;280500;280500;0;0.0000;0;0.0000
Reggae;020ea201;281100;281100;0;0.0000;0;0.0000
Ska;020eb412;282450;15691;3478;0.2216;15863;1.0109
Reggae;020ebe01;283200;283200;0;0.0000;0;0.0000
Classical;020ec312;283575;15754;5011;0.3181;18462;1.1718
Reggae;020eca12;284100;15783;4138;0.2622;19407;1.2295
Electronic;020ecc12;284250;15791;4274;0.2706;16594;1.0508
Reggae;020ecd11;284325;16725;2999;0.1793;14999;0.8968
;020ecd12;284325;15795;4825;0.3055;23545;1.4905
Reggae;020ed113;284625;14980;2592;0.1730;8640;0.5767
Hip;020ed513;284925;14996;7380;0.4921;35790;2.3866
Ambient;020ee101;285825;285825;0;0.0000;0;0.0000
Rap;020ee812;286350;15908;3027;0.1902;15513;0.9751
Dance;020ee835;286350;5402;2308;0.4271;9001;1.6659
Afro;020f0c14;289050;14452;3796;0.2627;16738;1.1581
Dance;020f1513;289725;15248;1545;0.1013;6863;0.4500
Reggae;020f1e14;290400;14520;3673;0.2529;16765;1.1546
;020f2414;290850;14542;2354;0.1618;10043;0.6905
Reggae;020f2514;290925;14546;2496;0.1716;10545;0.7249
Reggae;020f2712;291075;16170;1950;0.1206;8420;0.5206
Ambient;020f3101;291825;291825;0;0.0000;0;0.0000
Reggae;020f3401;292050;97350;138039;1.4179;293748;3.0174
;020f3a01;292500;292500;0;0.0000;0;0.0000
Reggae;020f3e01;292800;292800;0;0.0000;0;0.0000
Unknown;020f4001;292950;292950;0;0.0000;0;0.0000
Hawaiian;020f4110;293025;18314;9083;0.4960;42463;2.3186
Jazz;020f5114;294225;14711;3058;0.2078;9663;0.6568
Children;020f5523;294525;8415;3202;0.3805;14734;1.7509
Reggae;020f5801;294750;294750;0;0.0000;0;0.0000
Reggae;020f7011;296550;17444;3736;0.2141;13797;0.7909
Reggae;020f7012;296550;16475;1650;0.1001;6246;0.3791
Ambient;020f8201;297900;297900;0;0.0000;0;0.0000
Jazz;020f8814;298350;14917;4156;0.2786;19445;1.3035
Reggae;020f9011;298950;17585;1622;0.0922;5697;0.3239
Reggae;020f9112;299025;16612;5541;0.3335;23326;1.4041
Ragga;020f9a01;299700;299700;0;0.0000;0;0.0000
;020fa511;300525;17677;827;0.0467;2920;0.1651
;020fa512;300525;16695;2676;0.1602;10007;0.5993
Vocal;020fbe10;302400;18900;1920;0.1015;7742;0.4096
;020fcc01;303450;303450;0;0.0000;0;0.0000
;020fda01;304500;304500;0;0.0000;0;0.0000
Black;020fdf12;304875;16937;7256;0.4284;34560;2.0404
Pop;020ff213;306300;16121;1120;0.0694;4925;0.3055
Reggae;020ff912;306825;17045;971;0.0569;4356;0.2555
;02100813;307950;16207;6371;0.3931;23217;1.4324
Dub;02100914;308025;15401;3548;0.2304;14614;0.9488
Rock;02101f11;309675;18216;4100;0.2251;17388;0.9545
Reggae;02102714;310275;15513;4131;0.2663;17517;1.1291
;02103012;310950;17275;3234;0.1872;14935;0.8645
Dub;02105312;313575;17420;1590;0.0912;5111;0.2933
Reggae;02105411;313650;18450;618;0.0335;2425;0.1314
;02105601;313800;313800;0;0.0000;0;0.0000
Reggae;02105a12;314100;17450;925;0.0530;3765;0.2157
;02105c12;314250;17458;2317;0.1327;11619;0.6655
Folk;02106212;320925;17829;10730;0.6018;55092;3.0899
Reggae;02106d11;315525;18560;2128;0.1146;9065;0.4884
Ambient;02106e01;315600;315600;0;0.0000;0;0.0000
;02107312;315975;17554;3626;0.2065;19933;1.1355
Ambient;02108601;317400;317400;0;0.0000;0;0.0000
Reggae;02108b12;317775;17654;4488;0.2542;20084;1.1376
Reggae;02109614;318600;15930;2503;0.1571;9168;0.5755
Reggae;0210a812;319950;17775;8237;0.4634;25522;1.4358
Electronic;0210af01;320475;320475;0;0.0000;0;0.0000
Reggae;0210b011;320550;18855;6326;0.3355;24103;1.2782
Reggae;0210b314;320775;16038;2340;0.1459;9739;0.6072
Reggae;0210b512;320925;17829;876;0.0491;3978;0.2231
;0210b701;321075;321075;0;0.0000;0;0.0000
Techno;0210c401;322050;322050;0;0.0000;0;0.0000
Ambient;0210cc01;322650;322650;0;0.0000;0;0.0000
Merengue;0210d711;323475;19027;3161;0.1661;13627;0.7161
Reggae;0210df11;324075;19063;5448;0.2858;27091;1.4211
Karuwacho;0210e511;324525;19089;4604;0.2411;18422;0.9650
Rap;0210f212;325500;18083;2744;0.1517;11671;0.6454
Reggae;02110d12;327525;18195;2231;0.1226;8484;0.4662
Christian;02110e12;327600;18200;2098;0.1153;9406;0.5168
;02111001;327750;327750;0;0.0000;0;0.0000
Reggae;02111111;327825;19283;2382;0.1235;6981;0.3620
Reggae;02112812;329550;18308;3101;0.1693;14202;0.7757
Rap;02112f12;330075;18337;5288;0.2884;28449;1.5514
Electronic;02113911;330825;19460;4953;0.2545;18745;0.9632
Ambient;02113b01;330975;330975;0;0.0000;0;0.0000
Reggae;02113f11;331275;19486;5574;0.2860;19482;0.9997
Reggae;02114801;331950;331950;0;0.0000;0;0.0000
Pop;02114f13;332475;17498;2575;0.1471;12332;0.7047
Rap;02115113;332625;17506;7342;0.4194;24560;1.4029
Techno;02115201;332700;332700;0;0.0000;0;0.0000
Pop;02115411;332850;19579;4097;0.2092;12908;0.6592
;02116001;333750;333750;0;0.0000;0;0.0000
Reggae;02116212;333900;18550;7133;0.3845;23753;1.2804
Dance;02116a01;334500;334500;0;0.0000;0;0.0000
Progressive;02116e01;334800;334800;0;0.0000;0;0.0000
Rock;02117412;335250;18625;4619;0.2480;16376;0.8792
Acoustic;02117812;335550;18641;5610;0.3009;20623;1.1062
Dancehall;0211aa22;339300;9979;2982;0.2988;16640;1.6674
Reggae;0211b111;339825;19989;4835;0.2418;22780;1.1395
Reggae;0211b312;339975;18887;4098;0.2170;16619;0.8798
Rock;0211b901;340425;340425;0;0.0000;0;0.0000
Reggae;0211c512;341325;18962;2486;0.1311;11252;0.5933
Dance;0211ca12;341700;18983;4803;0.2530;20849;1.0982
Reggae;0211d312;342375;19020;7072;0.3718;25676;1.3498
Rock;0211d412;342450;19025;2629;0.1382;8293;0.4359
;0211f701;345075;345075;0;0.0000;0;0.0000
kizomba;0211f710;345075;21567;2002;0.0928;7610;0.3528
Reggae;02120101;345825;345825;0;0.0000;0;0.0000
Funk;02120701;346275;346275;0;0.0000;0;0.0000
Rap;02121013;346950;18260;5671;0.3106;26118;1.4302
Rap;02121901;347625;347625;0;0.0000;0;0.0000
Karuwacho;02122414;348450;17422;1275;0.0731;5528;0.3172
other;02124013;350550;16692;6194;0.3710;24438;1.4639
Reggae;02125b12;352575;19587;8426;0.4301;38494;1.9652
Comedy;02126501;353325;353325;0;0.0000;0;0.0000
Pop;02126e13;354000;18631;5427;0.2913;19227;1.0319
Reggae;02127012;354150;19675;5567;0.2829;21514;1.0934
Mix;02127901;354825;354825;0;0.0000;0;0.0000
Reggae;02128111;355425;20907;4496;0.2150;18495;0.8846
Reggae;02128c12;356250;19791;6939;0.3506;24869;1.2565
Trance;02129f01;357675;357675;0;0.0000;0;0.0000
Rock;0212aa10;358500;22406;3435;0.1533;14820;0.6614
;0212ae01;358800;358800;0;0.0000;0;0.0000
;0212b701;359475;359475;0;0.0000;0;0.0000
Drum;0212bc01;359850;359850;0;0.0000;0;0.0000
;0212bd01;359925;359925;0;0.0000;0;0.0000
Industrial;021b3001;522150;522150;0;0.0000;0;0.0000
Rap;021b3b01;522975;522975;0;0.0000;0;0.0000
Classic;021bc701;533475;533475;0;0.0000;0;0.0000
chala;022ca601;857400;857400;0;0.0000;0;0.0000
Reggae;0234ed01;1016325;1016325;0;0.0000;0;0.0000
Classic;023bc401;1147650;1147650;0;0.0000;0;0.0000
hiphop;023bfd01;1151925;1151925;0;0.0000;0;0.0000
Techno;02454c01;1330650;1330650;0;0.0000;0;0.0000
re;026b2901;2057625;2057625;0;0.0000;0;0.0000
Reggae;02771101;2286225;2286225;0;0.0000;0;0.0000
Soundtrack;02771301;2286375;2286375;0;0.0000;0;0.0000
Disco;0277b601;2298600;2298600;0;0.0000;0;0.0000
Reggae;030a5314;198375;9918;2174;0.2192;9857;0.9937
Other;030a5d01;199200;199200;0;0.0000;0;0.0000
;030b8f12;222075;12337;1883;0.1526;6718;0.5445
Reggae;030bcf01;226950;226950;0;0.0000;0;0.0000
Reggae;030bf312;229575;12754;2411;0.1891;8387;0.6575
Reggae;030c5612;237000;13166;1403;0.1065;5905;0.4484
;030c9b11;242175;14245;5038;0.3536;19727;1.3847
Reggae;030cc614;245400;12270;1640;0.1336;5175;0.4217
Rap;030cce13;246000;12947;5529;0.4271;20933;1.6167
Reggae;030cce14;246000;12300;1874;0.1524;7125;0.5792
Rap;030d1912;251625;13979;5272;0.3771;19175;1.3716
Reggae;030d1b13;251775;13251;6186;0.4668;34705;2.6189
Hip;030d2913;252825;13306;3858;0.2899;11680;0.8777
Reggae;030d2c14;253050;12652;2317;0.1831;11390;0.9002
Reggae;030d2d12;253125;14062;1208;0.0859;4084;0.2904
Reggae;030d5014;255750;12787;1741;0.1361;6015;0.4703
Reggae;030d6c11;257850;15167;658;0.0434;2856;0.1882
Ska;030d7812;258750;14375;1922;0.1337;7058;0.4909
Reggae;030d8111;259425;15260;1852;0.1214;7271;0.4764
Reggae;030da812;262350;14575;9476;0.6501;27637;1.8961
Reggae;030daa12;262500;14583;5526;0.3789;25401;1.7417
Latin;030dc414;264450;13222;3483;0.2634;15721;1.1889
Reggae;030dda11;266100;15652;9580;0.6120;31435;2.0082
;030dfa12;268500;13425;4858;0.3619;19244;1.4334
Reggae;030e0812;269550;14975;2384;0.1592;9056;0.6047
Reggaeton;030e0f12;270075;15004;6605;0.4402;26297;1.7526
Rap;030e4911;274425;16142;4413;0.2734;14968;0.9272
Contemporary;030e5e0f;276000;18400;4253;0.2311;15845;0.8611
Reggae;030e6f0f;277275;18485;2973;0.1608;8850;0.4787
Reggae;030e7613;277800;14621;3997;0.2733;19950;1.3644
Reggae;030ea313;281175;14798;8157;0.5512;26088;1.7628
Dance;030ea812;281550;15641;1837;0.1174;6328;0.4045
reggae;030eac13;281850;14834;2609;0.1758;8850;0.5965
Rap;030ec512;283725;15762;5102;0.3237;21170;1.3430
Reggae;030ed613;285000;15000;4600;0.3066;19578;1.3052
Raggae;030ed710;285075;17817;2652;0.1488;9420;0.5287
Reggae;030eef11;286875;16875;1058;0.0627;4373;0.2591
Progressive;030f0d11;289125;17007;4818;0.2833;16681;0.9808
Reggae;030f2f12;291675;16204;2913;0.1798;10924;0.6741
Reggae;030f4211;293100;17241;3921;0.2274;16514;0.9578
R;030f4a13;293700;15457;10013;0.6477;46011;2.9765
Rap;030f5e10;295200;18450;3665;0.1986;18245;0.9888
Reggae;030f8910;298425;18651;2401;0.1287;10971;0.5882
;030f8912;298425;16579;3962;0.2390;16662;1.0049
Reggae;030f9a25;299700;8100;4045;0.4994;16395;2.0240
Hard;030fba13;302100;15900;3530;0.2220;16385;1.0305
;030fdd13;304725;16038;1540;0.0960;6202;0.3867
Reggae;03100c13;308250;16223;2985;0.1840;12475;0.7689
Karuwacho;03102c10;310650;19415;4526;0.2331;14223;0.7325
Techno;03104c10;313050;19565;2134;0.1091;7010;0.3582
Reggae;03105c13;314250;16539;2665;0.1611;10894;0.6586
Rock;03106b11;315375;18551;4421;0.2383;17900;0.9648
Reggae;03106f10;315675;19729;2591;0.1313;8360;0.4237
Dance;03107314;315975;15798;1052;0.0666;4059;0.2569
SAMPLER;03107713;316275;16646;4053;0.2434;19958;1.1989
Disco;03108411;317250;18661;3515;0.1884;11297;0.6053
Gospel;03108613;317400;16705;1576;0.0943;4854;0.2905
Reggae;03109f12;319275;17737;2243;0.1264;10908;0.6149
Dub;0310a812;319950;17775;8212;0.4620;33300;1.8734
Reggae;0310b011;320550;18855;8807;0.4670;30212;1.6022
Reggae;0310d012;322950;17941;2884;0.1607;12411;0.6917
Reggae;0310eb14;324975;16248;1836;0.1130;8353;0.5140
Reggae;0310f814;325950;16297;4754;0.2917;22728;1.3945
R;0310f913;326025;17159;2179;0.1269;9230;0.5379
Reggae;03110812;327150;18175;2342;0.1288;8461;0.4655
Reggae;03112113;329025;17317;3132;0.1809;12894;0.7445
Samba;03112212;329100;18283;4285;0.2344;15416;0.8431
Dance;03113745;330675;4792;1829;0.3816;8343;1.7408
Dance;03114825;331950;8971;2334;0.2602;9640;1.0744
;03114d13;332325;17490;4027;0.2302;18203;1.0407
Reggae;03114e46;332400;4748;2765;0.5823;13625;2.8692
Reggae;03115f12;333675;18537;1928;0.1040;6343;0.3421
Reggae;03116013;333750;17565;2560;0.1457;9455;0.5382
;03116413;334050;17581;4151;0.2361;18665;1.0616
Reggae;03118412;336450;18691;6429;0.3439;33994;1.8186
Reggae;03119225;337500;9121;2172;0.2381;12067;1.3229
Pop;0311a214;338700;16935;2168;0.1280;7566;0.4467
Reggae;0311b712;340275;18904;2251;0.1191;7540;0.3988
Rap;0311d012;342150;19008;6296;0.3312;29737;1.5644
;0311db11;342975;20175;14962;0.7416;68235;3.3821
Reggae;0311db14;342975;17148;2714;0.1583;11445;0.6673
JPop;0311dc13;343050;18055;11051;0.6120;34945;1.9354
Reggae;0311ed14;344325;17216;3061;0.1778;12023;0.6983
;0311f013;344550;17227;6299;0.3656;34997;2.0314
Reggae;0311f113;344625;18138;4677;0.2578;19875;1.0957
Ska;0311f814;345150;17257;5669;0.3285;24019;1.3918
Reggae;03120111;345825;20342;5367;0.2638;20872;1.0260
Rap;03121e12;348000;19333;2387;0.1234;9251;0.4785
Hip;03121f14;348075;17403;11234;0.6455;55538;3.1911
Pop;03122311;348375;20492;6754;0.3295;27113;1.3230
Reggae;03122d12;349125;19395;4018;0.2071;17339;0.8939
Electronic;03123110;349425;21839;4155;0.1902;14919;0.6831
Reggae;03124e11;351600;20682;3574;0.1728;11933;0.5769
Reggae;03125011;351750;20691;5224;0.2525;20197;0.9761
;03125311;351975;20704;8354;0.4035;25344;1.2240
Pop;03125612;352200;19566;2261;0.1155;8634;0.4412
Reggae;03126313;353175;18588;6288;0.3383;29892;1.6081
;03126812;353550;19641;3473;0.1768;14795;0.7532
Reggae;03126e11;354000;20823;7216;0.3465;25608;1.2297
Reggae;03127113;354225;18643;3543;0.1900;14906;0.7995
Heavy;03128d12;356325;19795;5987;0.3024;26220;1.3245
Ethnic;03129f13;357675;18825;2096;0.1113;6747;0.3584
Reggae;0312a111;357825;21048;5782;0.2747;23145;1.0996
Jungle;0312a714;358275;17913;4616;0.2576;24341;1.3587
;0312b912;359625;19979;6819;0.3413;28964;1.4497
Reggae;0312f613;364200;19168;3574;0.1864;14919;0.7783
Dance;0400ce01;15750;15750;0;0.0000;0;0.0000
Rock;0401b502;32925;16462;1484;0.0901;2968;0.1802
Reggae;0401bb02;33375;16687;1755;0.1051;3511;0.2103
Reggae;0401ff02;38475;9618;10503;1.0919;25263;2.6264
Reggae;04020002;38550;19275;4310;0.2236;8620;0.4472
Speech;04031d01;60075;60075;0;0.0000;0;0.0000
Easy;0407fb14;153375;7668;4239;0.5528;14563;1.8990
;040ad901;208575;208575;0;0.0000;0;0.0000
Reggae;040af012;210150;11675;2012;0.1723;6542;0.5603
;040b6112;218625;10931;4035;0.3692;15631;1.4299
Reggae;040b7211;219900;12935;3338;0.2581;14863;1.1490
Reggae;040b7f13;220875;11625;2303;0.1981;10798;0.9288
Reggae;040bf311;229575;13504;2518;0.1865;8441;0.6250
Reggae;040bf712;229875;12770;1664;0.1303;6068;0.4751
Reggae;040c0a11;231300;12173;7036;0.5780;25058;2.0583
Reggae;040c1210;231900;14493;2219;0.1531;8338;0.5752
Reggae;040c3312;234375;13020;2738;0.2103;9105;0.6992
;040c3613;234600;12347;1857;0.1504;8325;0.6742
Ska;040c5112;236625;13145;2289;0.1741;7563;0.5753
Reggae;040c6511;238125;14007;2738;0.1954;11430;0.8160
Reggae;040c6b13;238575;12556;1543;0.1228;5250;0.4181
Dancehall;040c9112;241425;13412;1468;0.1095;4823;0.3595
Reggae;040cc012;244950;13608;1869;0.1374;6482;0.4763
Samba;040cf012;248550;13808;5127;0.3713;19978;1.4468
Reggae;040d0f14;250875;12543;2303;0.1836;7935;0.6325
Reggae;040d2114;252225;12611;2776;0.2201;12907;1.0234
Reggae;040d4513;254925;13417;3997;0.2979;16754;1.2487
;040d4611;255000;15000;5376;0.3584;28431;1.8954
Ska;040d5812;256350;14241;3531;0.2479;14395;1.0107
Reggae;040db312;263175;14620;2946;0.2015;11882;0.8126
Rap;040dc211;264300;15547;2879;0.1852;13058;0.8399
;040dc714;264675;13233;1902;0.1437;6192;0.4678
Ska;040dd712;265875;14770;1971;0.1334;7471;0.5057
;040deb12;267375;14854;2546;0.1714;8674;0.5839
Reggae;040dfe12;268800;14933;4468;0.2992;16178;1.0833
Dance;040e0810;269550;16846;5435;0.3226;22975;1.3637
Reggae;040e1713;270675;14246;1824;0.1280;6929;0.4863
Rap;040e2c14;272250;13612;7248;0.5325;22544;1.6561
;040e5912;275625;13781;5767;0.4184;22987;1.6679
;040e6d14;277125;13856;3861;0.2786;16830;1.2146
Reggae;040e7714;277875;13893;1208;0.0870;4387;0.3157
;040e7814;277950;13897;1980;0.1424;7878;0.5668
Reggae;040e7c14;278250;13912;1955;0.1405;7590;0.5455
Reggae;040eb414;282450;14122;2265;0.1604;8337;0.5903
Reggae;040ed014;284550;14227;2823;0.1984;13053;0.9174
Reggae;040ed912;285225;15845;6001;0.3787;25520;1.6105
Reggae;040ee312;285975;15887;2876;0.1810;11598;0.7300
Dance;040f0812;288750;16041;691;0.0430;3177;0.1980
Reggae;040f0f12;289275;16070;2065;0.1284;9196;0.5722
Disco;040f2b12;291375;16187;1654;0.1021;6935;0.4284
Reggae;040f3014;291750;14587;4268;0.2926;16768;1.1494
reggae;040f5515;294525;14025;2930;0.2089;11324;0.8074
Reggae;040f5612;294600;16366;2743;0.1676;12668;0.7740
Dancehall;040f6c11;296250;17426;6133;0.3519;29384;1.6861
Ska;040f7611;297000;17470;7290;0.4173;28640;1.6393
Reggae;040f8511;298125;17536;7241;0.4129;34986;1.9950
Hard;040f8812;298350;16575;2410;0.1454;9713;0.5860
Reggae;040f9611;299400;17611;1096;0.0622;4122;0.2340
Hip;040f9814;299550;14977;5393;0.3601;19862;1.3261
Reggae;040fa011;300150;17655;2200;0.1246;7937;0.4495
Praise;040fa514;300525;15026;1941;0.1291;7915;0.5267
Reggae;040faa12;300900;16716;4715;0.2820;15463;0.9250
Reggae;040fc412;302850;16825;2963;0.1761;10258;0.6096
Reggae;040fc914;303225;15161;2143;0.1413;9044;0.5965
Dance;040fd612;304200;16900;2023;0.1197;9094;0.5381
Rap;040feb13;305775;16093;3598;0.2235;17704;1.1000
Reggae;040fef11;306075;18004;1182;0.0656;3408;0.1892
Reggae;040ff112;306225;17012;1036;0.0609;2856;0.1678
Rap;040ff313;306375;16125;9404;0.5832;33829;2.0979
Reggae;04100113;307425;16180;1824;0.1127;6730;0.4159
Reggae;04101712;309075;17170;4294;0.2500;21123;1.2301
Reggae;04102813;310350;16334;3501;0.2143;16635;1.0184
;04103013;310950;14807;5192;0.3506;20659;1.3952
Dance;04103311;311175;18304;3726;0.2035;14056;0.7679
Reggae;04103512;311325;17295;3845;0.2223;17803;1.0293
Reggae;04103d14;311925;15596;1461;0.0937;5720;0.3667
Reggae;04103f12;312075;17337;269;0.0155;1152;0.0664
Reggae;04104014;312150;15607;2126;0.1362;7298;0.4675
Reggae;04104111;312225;18366;2132;0.1161;8763;0.4771
Reggae;04105f12;314475;17470;2008;0.1149;9171;0.5249
Hip;04106014;314550;15727;2174;0.1382;9825;0.6247
Reggae;04106c10;315450;19715;2924;0.1483;12276;0.6226
Reggae;04107b12;316575;17587;2869;0.1631;9872;0.5613
Reggae;04107f12;316875;17604;5123;0.2910;21010;1.1934
Reggae;04108112;317025;17612;6714;0.3812;26603;1.5104
;04108214;317100;14413;7648;0.5306;37310;2.5885
Reggae;04108312;317175;17620;6717;0.3812;26603;1.5097
Reggae;04109610;318600;19912;3257;0.1636;12296;0.6175
Rap;04109f13;319275;16803;2659;0.1582;10230;0.6087
Punk;0410a914;320025;16001;2383;0.1489;11000;0.6874
Glam;0410ad11;320325;18842;4451;0.2362;19917;1.0570
Reggae;0410ae12;320400;17800;2471;0.1388;9476;0.5323
Reggae;0410ae14;320400;16020;2002;0.1249;7228;0.4511
Electronic;0410c811;322350;18961;8539;0.4503;33840;1.7846
Pop;0410cc14;322650;16132;4927;0.3054;24364;1.5102
Reggae;0410d411;323250;19014;3315;0.1743;12757;0.6709
Pop;0410df13;324075;17056;2349;0.1377;10564;0.6193
Reggae;0410e711;324675;19098;5019;0.2627;17576;0.9202
Karuwacho;0410ee11;325200;19129;3582;0.1872;16455;0.8601
Reggae;0410f214;325500;16275;5409;0.3323;22338;1.3725
Reggae;04110212;326700;18150;2367;0.1304;7632;0.4204
Reggae;04111b12;328575;18254;4891;0.2679;22985;1.2591
Reggae;04113312;330375;18354;3116;0.1698;11762;0.6408
Rap;04114113;331425;17443;3045;0.1746;12658;0.7256
Reggae;04114513;331725;17459;3606;0.2065;13330;0.7634
Reggae;04114612;331800;18433;3771;0.2045;12140;0.6585
Electronico;04114a12;332100;18450;2980;0.1615;13013;0.7053
Electronic;04114b13;332175;17482;6525;0.3732;22857;1.3073
Reggae;04114f11;332475;19557;5695;0.2912;17789;0.9095
Rap;04115d12;333525;18529;2300;0.1241;8747;0.4720
Rap;04116811;334350;19667;2754;0.1400;9925;0.5046
;04116a11;334500;19676;4123;0.2095;14401;0.7318
Reggae;04116b13;334575;17609;3515;0.1996;13471;0.7649
Reggae;04116f12;334875;18604;3657;0.1965;14240;0.7654
Reggae;04117612;335400;18633;1785;0.0958;6215;0.3335
;04118512;336525;18695;4670;0.2497;20936;1.1198
;04118f14;337275;16863;6822;0.4045;32699;1.9390
Blues;0411b512;340125;18895;9834;0.5204;35494;1.8784
Karaoke;0411b812;340350;18908;2070;0.1095;5946;0.3144
Hard;0411c113;341025;17948;4089;0.2278;18138;1.0105
Reggae;0411c513;341325;17964;2871;0.1598;12908;0.7185
Pop;0411c514;341325;17066;2306;0.1351;8914;0.5223
Rock;0411da11;342900;20170;4775;0.2367;15020;0.7446
Reggae;0411dd12;343125;19062;6313;0.3311;22338;1.1718
Reggae;0411e312;343575;19087;2021;0.1058;9819;0.5144
Pop;0411ec13;344250;18118;2120;0.1170;7245;0.3998
Pop;0411f413;344850;18150;4335;0.2388;17295;0.9528
Reggae;04120012;345750;19208;4414;0.2298;17280;0.8996
;04120412;346050;19225;5963;0.3102;16854;0.8766
Rock;04120413;346050;18213;5350;0.2937;20173;1.1076
Zouk;04120f21;346875;10511;8497;0.8083;49788;4.7365
Reggae;04121812;347550;19308;5842;0.3025;25106;1.3002
Industrial;04121912;347625;19312;4472;0.2316;16778;0.8687
SMB;04123411;349650;20567;4601;0.2237;17531;0.8523
Reggae;04123f13;350475;18446;6468;0.3506;25615;1.3886
World;04124212;350700;19483;7631;0.3916;32157;1.6504
Dub;04124611;351000;20647;4896;0.2371;18990;0.9197
Hip;04125214;351900;17595;5518;0.3136;27492;1.5624
Reggae;04125713;352275;18540;3211;0.1732;13352;0.7201
Reggae;04127713;354675;18667;1720;0.0921;7229;0.3872
RAP;04128914;356025;17801;3149;0.1769;12347;0.6936
;04129e01;357750;357750;0;0.0000;0;0.0000
Reggae;0412a012;357750;19875;4259;0.2143;20125;1.0125
Rap;0412a20f;357900;23860;14568;0.6105;54648;2.2903
Reggae;0412a212;357900;19883;4259;0.2142;20125;1.0121
Reggae;0412b312;359175;19954;3476;0.1741;12692;0.6360
Reggae;0412b615;359400;17114;3438;0.2009;18369;1.0733
;0412b921;359625;10897;2138;0.1962;8746;0.8025
;05012e02;22800;11400;11054;0.9696;22108;1.9392
Reggae;05018b02;29775;14887;132;0.0089;265;0.0178
